Order ID,Restaurant Name,Order Time,Delivery Time,Delivery Duration (min),Pizza Size,Pizza Type,Traffic Level,Payment Method,Is Peak Hour,Is Weekend,Order Month,Payment Category
ORD817,Marco's Pizza,31-12-2025 20:15,31-12-2025 20:45,30,Medium,Margarita,Medium,Cash,TRUE,FALSE,December,Offline
ORD818,Domino's,01-01-2026 19:30,01-01-2026 20:00,30,Large,Sicilian,Medium,UPI,TRUE,FALSE,January,Online
ORD819,Pizza Hut,02-01-2026 20:45,02-01-2026 21:15,30,Medium,Veg,Low,Wallet,TRUE,FALSE,January,Online
ORD820,Papa John's,03-01-2026 18:00,03-01-2026 18:30,30,Medium,BBQ Chicken,Medium,Card,TRUE,TRUE,January,Online
ORD821,Little Caesars,04-01-2026 19:15,04-01-2026 19:45,30,XL,Cheese Burst,High,UPI,TRUE,TRUE,January,Online
ORD822,Marco's Pizza,05-01-2026 20:30,05-01-2026 21:00,30,Medium,Margarita,Medium,Cash,TRUE,FALSE,January,Offline
ORD823,Domino's,06-01-2026 19:00,06-01-2026 19:30,30,Large,Sicilian,Medium,UPI,TRUE,FALSE,January,Online
ORD824,Pizza Hut,07-01-2026 20:15,07-01-2026 20:45,30,Medium,Veg,Low,Wallet,TRUE,FALSE,January,Online
ORD825,Papa John's,08-01-2026 18:30,08-01-2026 19:00,30,Medium,BBQ Chicken,Medium,Card,TRUE,FALSE,January,Online
ORD826,Little Caesars,09-01-2026 19:45,09-01-2026 20:15,30,XL,Cheese Burst,High,UPI,TRUE,FALSE,January,Online
ORD827,Marco's Pizza,10-01-2026 20:00,10-01-2026 20:30,30,Medium,Margarita,Medium,Cash,TRUE,TRUE,January,Offline
ORD828,Domino's,11-01-2026 19:15,11-01-2026 19:45,30,Large,Sicilian,Medium,UPI,TRUE,TRUE,January,Online
ORD829,Pizza Hut,12-01-2026 20:30,12-01-2026 21:00,30,Medium,Veg,Low,Wallet,TRUE,FALSE,January,Online
ORD830,Papa John's,13-01-2026 18:45,13-01-2026 19:15,30,Medium,BBQ Chicken,Medium,Card,TRUE,FALSE,January,Online
ORD831,Little Caesars,14-01-2026 19:00,14-01-2026 19:30,30,XL,Cheese Burst,High,UPI,TRUE,FALSE,January,Online
ORD832,Marco's Pizza,15-01-2026 20:15,15-01-2026 20:45,30,Medium,Margarita,Medium,Cash,TRUE,FALSE,January,Offline
ORD833,Domino's,16-01-2026 19:30,16-01-2026 20:00,30,Large,Sicilian,Medium,UPI,TRUE,FALSE,January,Online
ORD834,Pizza Hut,17-01-2026 20:45,17-01-2026 21:15,30,Medium,Veg,Low,Wallet,TRUE,TRUE,January,Online
ORD835,Papa John's,18-01-2026 18:00,18-01-2026 18:30,30,Medium,BBQ Chicken,Medium,Card,TRUE,TRUE,January,Online
ORD836,Little Caesars,19-01-2026 19:15,19-01-2026 19:45,30,XL,Cheese Burst,High,UPI,TRUE,FALSE,January,Online
ORD837,Marco's Pizza,20-01-2026 20:30,20-01-2026 21:00,30,Medium,Margarita,Medium,Cash,TRUE,FALSE,January,Offline
ORD838,Papa John's,21-01-2026 18:00,21-01-2026 18:30,30,Medium,BBQ Chicken,Medium,UPI,TRUE,FALSE,January,Online
ORD839,Little Caesars,22-01-2026 19:15,22-01-2026 19:45,30,XL,Cheese Burst,High,Card,TRUE,FALSE,January,Online
ORD840,Marco's Pizza,23-01-2026 20:30,23-01-2026 21:00,30,Medium,Margarita,Medium,Cash,TRUE,FALSE,January,Offline
ORD841,Domino's,24-01-2026 19:00,24-01-2026 19:30,30,Large,Sicilian,Medium,UPI,TRUE,TRUE,January,Online
ORD842,Pizza Hut,25-01-2026 20:15,25-01-2026 20:45,30,Medium,Veg,Low,Wallet,TRUE,TRUE,January,Online
ORD843,Papa John's,26-01-2026 18:30,26-01-2026 19:00,30,Medium,BBQ Chicken,Medium,Card,TRUE,FALSE,January,Online
ORD844,Little Caesars,27-01-2026 19:45,27-01-2026 20:15,30,XL,Cheese Burst,High,UPI,TRUE,FALSE,January,Online
ORD845,Marco's Pizza,28-01-2026 20:00,28-01-2026 20:30,30,Medium,Margarita,Medium,Cash,TRUE,FALSE,January,Offline
ORD846,Domino's,29-01-2026 19:15,29-01-2026 19:45,30,Large,Sicilian,Medium,UPI,TRUE,FALSE,January,Online
ORD847,Pizza Hut,30-01-2026 20:30,30-01-2026 21:00,30,Medium,Veg,Low,Wallet,TRUE,FALSE,January,Online
ORD848,Papa John's,31-01-2026 18:45,31-01-2026 19:15,30,Medium,BBQ Chicken,Medium,Card,TRUE,TRUE,January,Online
ORD849,Little Caesars,01-02-2026 19:00,01-02-2026 19:30,30,XL,Cheese Burst,High,UPI,TRUE,TRUE,February,Online
ORD850,Marco's Pizza,02-02-2026 20:15,02-02-2026 20:45,30,Medium,Margarita,Medium,Cash,TRUE,FALSE,February,Offline
ORD851,Domino's,03-02-2026 19:30,03-02-2026 20:00,30,Large,Sicilian,Medium,UPI,TRUE,FALSE,February,Online
ORD852,Pizza Hut,04-02-2026 20:45,04-02-2026 21:15,30,Medium,Veg,Low,Wallet,TRUE,FALSE,February,Online
ORD853,Papa John's,05-02-2026 18:00,05-02-2026 18:30,30,Medium,BBQ Chicken,Medium,Card,TRUE,FALSE,February,Online
ORD854,Little Caesars,06-02-2026 19:15,06-02-2026 19:45,30,XL,Cheese Burst,High,UPI,TRUE,FALSE,February,Online
ORD855,Marco's Pizza,07-02-2026 20:30,07-02-2026 21:00,30,Medium,Margarita,Medium,Cash,TRUE,TRUE,February,Offline
ORD856,Domino's,08-02-2026 19:00,08-02-2026 19:30,30,Large,Sicilian,Medium,UPI,TRUE,TRUE,February,Online
ORD857,Pizza Hut,09-02-2026 20:15,09-02-2026 20:45,30,Medium,Veg,Low,Wallet,TRUE,FALSE,February,Online
ORD858,Papa John's,10-02-2026 18:30,10-02-2026 19:00,30,Medium,BBQ Chicken,Medium,Card,TRUE,FALSE,February,Online
ORD859,Little Caesars,11-02-2026 19:45,11-02-2026 20:15,30,XL,Cheese Burst,High,UPI,TRUE,FALSE,February,Online
ORD860,Marco's Pizza,12-02-2026 20:00,12-02-2026 20:30,30,Medium,Margarita,Medium,Cash,TRUE,FALSE,February,Offline
ORD861,Domino's,13-02-2026 19:15,13-02-2026 19:45,30,Large,Sicilian,Medium,UPI,TRUE,FALSE,February,Online
ORD862,Pizza Hut,14-02-2026 20:30,14-02-2026 21:00,30,Medium,Veg,Low,Wallet,TRUE,TRUE,February,Online
ORD863,Papa John's,15-02-2026 18:45,15-02-2026 19:15,30,Medium,BBQ Chicken,Medium,Card,TRUE,TRUE,February,Online
ORD864,Little Caesars,16-02-2026 19:00,16-02-2026 19:30,30,XL,Cheese Burst,High,UPI,TRUE,FALSE,February,Online
ORD865,Marco's Pizza,17-02-2026 20:15,17-02-2026 20:45,30,Medium,Margarita,Medium,Cash,TRUE,FALSE,February,Offline
ORD866,Papa John's,18-02-2026 18:30,18-02-2026 19:00,30,Medium,BBQ Chicken,Medium,UPI,TRUE,FALSE,February,Online
ORD867,Little Caesars,19-02-2026 19:45,19-02-2026 20:15,30,XL,Cheese Burst,High,Card,TRUE,FALSE,February,Online
ORD868,Marco's Pizza,20-02-2026 20:00,20-02-2026 20:30,30,Medium,Margarita,Medium,Cash,TRUE,FALSE,February,Offline
ORD869,Domino's,21-02-2026 19:15,21-02-2026 19:45,30,Large,Sicilian,Medium,UPI,TRUE,TRUE,February,Online
ORD870,Pizza Hut,22-02-2026 20:30,22-02-2026 21:00,30,Medium,Veg,Low,Wallet,TRUE,TRUE,February,Online
ORD871,Papa John's,23-02-2026 18:00,23-02-2026 18:30,30,Medium,BBQ Chicken,Medium,Card,TRUE,FALSE,February,Online
ORD872,Little Caesars,24-02-2026 19:15,24-02-2026 19:45,30,XL,Cheese Burst,High,UPI,TRUE,FALSE,February,Online
ORD873,Marco's Pizza,25-02-2026 20:30,25-02-2026 21:00,30,Medium,Margarita,Medium,Cash,TRUE,FALSE,February,Offline
ORD874,Domino's,26-02-2026 19:00,26-02-2026 19:30,30,Large,Sicilian,Medium,UPI,TRUE,FALSE,February,Online
ORD875,Pizza Hut,27-02-2026 20:15,27-02-2026 20:45,30,Medium,Veg,Low,Wallet,TRUE,FALSE,February,Online
ORD876,Papa John's,28-02-2026 18:30,28-02-2026 19:00,30,Medium,BBQ Chicken,Medium,Card,TRUE,TRUE,February,Online
ORD877,Little Caesars,01-03-2026 19:45,01-03-2026 20:15,30,XL,Cheese Burst,High,UPI,TRUE,TRUE,March,Online
ORD878,Marco's Pizza,02-03-2026 20:00,02-03-2026 20:30,30,Medium,Margarita,Medium,Cash,TRUE,FALSE,March,Offline
ORD879,Domino's,03-03-2026 19:15,03-03-2026 19:45,30,Large,Sicilian,Medium,UPI,TRUE,FALSE,March,Online
ORD880,Pizza Hut,04-03-2026 20:30,04-03-2026 21:00,30,Medium,Veg,Low,Wallet,TRUE,FALSE,March,Online
ORD881,Papa John's,05-03-2026 18:00,05-03-2026 18:30,30,Medium,BBQ Chicken,Medium,Card,TRUE,FALSE,March,Online
ORD882,Little Caesars,06-03-2026 19:15,06-03-2026 19:45,30,XL,Cheese Burst,High,UPI,TRUE,FALSE,March,Online
ORD883,Marco's Pizza,07-03-2026 20:30,07-03-2026 21:00,30,Medium,Margarita,Medium,Cash,TRUE,TRUE,March,Offline
ORD884,Domino's,08-03-2026 19:00,08-03-2026 19:30,30,Large,Sicilian,Medium,UPI,TRUE,TRUE,March,Online
ORD885,Pizza Hut,09-03-2026 20:15,09-03-2026 20:45,30,Medium,Veg,Low,Wallet,TRUE,FALSE,March,Online
ORD886,Papa John's,10-03-2026 18:30,10-03-2026 19:00,30,Medium,BBQ Chicken,Medium,Card,TRUE,FALSE,March,Online
ORD887,Little Caesars,11-03-2026 19:45,11-03-2026 20:15,30,XL,Cheese Burst,High,UPI,TRUE,FALSE,March,Online
ORD888,Marco's Pizza,12-03-2026 20:00,12-03-2026 20:30,30,Medium,Margarita,Medium,Cash,TRUE,FALSE,March,Offline
ORD889,Domino's,13-03-2026 19:15,13-03-2026 19:45,30,Large,Sicilian,Medium,UPI,TRUE,FALSE,March,Online
ORD890,Pizza Hut,14-03-2026 20:30,14-03-2026 21:00,30,Medium,Veg,Low,Wallet,TRUE,TRUE,March,Online
ORD891,Papa John's,15-03-2026 18:00,15-03-2026 18:30,30,Medium,BBQ Chicken,Medium,Card,TRUE,TRUE,March,Online
ORD892,Little Caesars,16-03-2026 19:15,16-03-2026 19:45,30,XL,Cheese Burst,High,UPI,TRUE,FALSE,March,Online
ORD893,Marco's Pizza,17-03-2026 20:30,17-03-2026 21:00,30,Medium,Margarita,Medium,Cash,TRUE,FALSE,March,Offline
ORD894,Papa John's,18-03-2026 18:00,18-03-2026 18:30,30,Medium,BBQ Chicken,Medium,UPI,TRUE,FALSE,March,Online
ORD895,Little Caesars,19-03-2026 19:15,19-03-2026 19:45,30,XL,Cheese Burst,High,Card,TRUE,FALSE,March,Online
ORD896,Marco's Pizza,20-03-2026 20:30,20-03-2026 21:00,30,Medium,Margarita,Medium,Cash,TRUE,FALSE,March,Offline
ORD897,Domino's,21-03-2026 19:00,21-03-2026 19:30,30,Large,Sicilian,Medium,UPI,TRUE,TRUE,March,Online
ORD898,Pizza Hut,22-03-2026 20:15,22-03-2026 20:45,30,Medium,Veg,Low,Wallet,TRUE,TRUE,March,Online
ORD899,Papa John's,23-03-2026 18:30,23-03-2026 19:00,30,Medium,BBQ Chicken,Medium,Card,TRUE,FALSE,March,Online
ORD900,Little Caesars,24-03-2026 19:45,24-03-2026 20:15,30,XL,Cheese Burst,High,UPI,TRUE,FALSE,March,Online
ORD901,Marco's Pizza,25-03-2026 20:00,25-03-2026 20:30,30,Medium,Margarita,Medium,Cash,TRUE,FALSE,March,Offline
ORD902,Domino's,26-03-2026 19:15,26-03-2026 19:45,30,Large,Sicilian,Medium,UPI,TRUE,FALSE,March,Online
ORD903,Pizza Hut,27-03-2026 20:30,27-03-2026 21:00,30,Medium,Veg,Low,Wallet,TRUE,FALSE,March,Online
ORD904,Papa John's,28-03-2026 18:00,28-03-2026 18:30,30,Medium,BBQ Chicken,Medium,Card,TRUE,TRUE,March,Online
ORD905,Little Caesars,29-03-2026 19:15,29-03-2026 19:45,30,XL,Cheese Burst,High,UPI,TRUE,TRUE,March,Online
ORD906,Marco's Pizza,30-03-2026 20:30,30-03-2026 21:00,30,Medium,Margarita,Medium,Cash,TRUE,FALSE,March,Offline
ORD907,Domino's,31-03-2026 19:00,31-03-2026 19:30,30,Large,Sicilian,Medium,UPI,TRUE,FALSE,March,Online
ORD908,Pizza Hut,01-04-2026 20:15,01-04-2026 20:45,30,Medium,Veg,Low,Wallet,TRUE,FALSE,April,Online
ORD909,Papa John's,02-04-2026 18:30,02-04-2026 19:00,30,Medium,BBQ Chicken,Medium,Card,TRUE,FALSE,April,Online
ORD910,Little Caesars,03-04-2026 19:45,03-04-2026 20:15,30,XL,Cheese Burst,High,UPI,TRUE,FALSE,April,Online
ORD911,Marco's Pizza,04-04-2026 20:00,04-04-2026 20:30,30,Medium,Margarita,Medium,Cash,TRUE,TRUE,April,Offline
ORD912,Domino's,05-04-2026 19:15,05-04-2026 19:45,30,Large,Sicilian,Medium,UPI,TRUE,TRUE,April,Online
ORD913,Pizza Hut,06-04-2026 20:30,06-04-2026 21:00,30,Medium,Veg,Low,Wallet,TRUE,FALSE,April,Online
ORD914,Papa John's,07-04-2026 18:00,07-04-2026 18:30,30,Medium,BBQ Chicken,Medium,Card,TRUE,FALSE,April,Online
ORD915,Little Caesars,08-04-2026 19:15,08-04-2026 19:45,30,XL,Cheese Burst,High,UPI,TRUE,FALSE,April,Online
ORD916,Marco's Pizza,09-04-2026 20:30,09-04-2026 21:00,30,Medium,Margarita,Medium,Cash,TRUE,FALSE,April,Offline
ORD917,Domino's,10-04-2026 19:00,10-04-2026 19:30,30,Large,Sicilian,Medium,UPI,TRUE,FALSE,April,Online
ORD918,Pizza Hut,11-04-2026 20:15,11-04-2026 20:45,30,Medium,Veg,Low,Wallet,TRUE,TRUE,April,Online
ORD919,Papa John's,12-04-2026 18:30,12-04-2026 19:00,30,Medium,BBQ Chicken,Medium,Card,TRUE,TRUE,April,Online
ORD920,Little Caesars,13-04-2026 19:45,13-04-2026 20:15,30,XL,Cheese Burst,High,UPI,TRUE,FALSE,April,Online
ORD921,Marco's Pizza,14-04-2026 20:00,14-04-2026 20:30,30,Medium,Margarita,Medium,Cash,TRUE,FALSE,April,Offline
ORD922,Papa John's,15-04-2026 18:00,15-04-2026 18:30,30,Medium,BBQ Chicken,Medium,UPI,TRUE,FALSE,April,Online
ORD923,Little Caesars,16-04-2026 19:15,16-04-2026 19:45,30,XL,Cheese Burst,High,Card,TRUE,FALSE,April,Online
ORD924,Marco's Pizza,17-04-2026 20:30,17-04-2026 21:00,30,Medium,Margarita,Medium,Cash,TRUE,FALSE,April,Offline
ORD925,Domino's,18-04-2026 19:00,18-04-2026 19:30,30,Large,Sicilian,Medium,UPI,TRUE,TRUE,April,Online
ORD926,Pizza Hut,19-04-2026 20:15,19-04-2026 20:45,30,Medium,Veg,Low,Wallet,TRUE,TRUE,April,Online
ORD927,Papa John's,20-04-2026 18:30,20-04-2026 19:00,30,Medium,BBQ Chicken,Medium,Card,TRUE,FALSE,April,Online
ORD928,Little Caesars,21-04-2026 19:45,21-04-2026 20:15,30,XL,Cheese Burst,High,UPI,TRUE,FALSE,April,Online
ORD929,Marco's Pizza,22-04-2026 20:00,22-04-2026 20:30,30,Medium,Margarita,Medium,Cash,TRUE,FALSE,April,Offline
ORD930,Domino's,23-04-2026 19:15,23-04-2026 19:45,30,Large,Sicilian,Medium,UPI,TRUE,FALSE,April,Online
ORD931,Pizza Hut,24-04-2026 20:30,24-04-2026 21:00,30,Medium,Veg,Low,Wallet,TRUE,FALSE,April,Online
ORD932,Papa John's,25-04-2026 18:00,25-04-2026 18:30,30,Medium,BBQ Chicken,Medium,Card,TRUE,TRUE,April,Online
ORD933,Little Caesars,26-04-2026 19:15,26-04-2026 19:45,30,XL,Cheese Burst,High,UPI,TRUE,TRUE,April,Online
ORD934,Marco's Pizza,27-04-2026 20:30,27-04-2026 21:00,30,Medium,Margarita,Medium,Cash,TRUE,FALSE,April,Offline
ORD935,Domino's,28-04-2026 19:00,28-04-2026 19:30,30,Large,Sicilian,Medium,UPI,TRUE,FALSE,April,Online
ORD936,Pizza Hut,29-04-2026 20:15,29-04-2026 20:45,30,Medium,Veg,Low,Wallet,TRUE,FALSE,April,Online
ORD937,Papa John's,30-04-2026 18:30,30-04-2026 19:00,30,Medium,BBQ Chicken,Medium,Card,TRUE,FALSE,April,Online
ORD938,Little Caesars,01-05-2026 19:45,01-05-2026 20:15,30,XL,Cheese Burst,High,UPI,TRUE,FALSE,May,Online
ORD939,Marco's Pizza,02-05-2026 20:00,02-05-2026 20:30,30,Medium,Margarita,Medium,Cash,TRUE,TRUE,May,Offline
ORD940,Domino's,03-05-2026 19:15,03-05-2026 19:45,30,Large,Sicilian,Medium,UPI,TRUE,TRUE,May,Online
ORD941,Pizza Hut,04-05-2026 20:30,04-05-2026 21:00,30,Medium,Veg,Low,Wallet,TRUE,FALSE,May,Online
ORD942,Papa John's,05-05-2026 18:00,05-05-2026 18:30,30,Medium,BBQ Chicken,Medium,Card,TRUE,FALSE,May,Online
ORD943,Little Caesars,06-05-2026 19:15,06-05-2026 19:45,30,XL,Cheese Burst,High,UPI,TRUE,FALSE,May,Online
ORD944,Marco's Pizza,07-05-2026 20:30,07-05-2026 21:00,30,Medium,Margarita,Medium,Cash,TRUE,FALSE,May,Offline
ORD945,Domino's,08-05-2026 19:00,08-05-2026 19:30,30,Large,Sicilian,Medium,UPI,TRUE,FALSE,May,Online
ORD946,Pizza Hut,09-05-2026 20:15,09-05-2026 20:45,30,Medium,Veg,Low,Wallet,TRUE,TRUE,May,Online
ORD947,Papa John's,10-05-2026 18:30,10-05-2026 19:00,30,Medium,BBQ Chicken,Medium,Card,TRUE,TRUE,May,Online
ORD948,Little Caesars,11-05-2026 19:45,11-05-2026 20:15,30,XL,Cheese Burst,High,UPI,TRUE,FALSE,May,Online
ORD949,Marco's Pizza,12-05-2026 20:00,12-05-2026 20:30,30,Medium,Margarita,Medium,Cash,TRUE,FALSE,May,Offline
ORD950,Papa John's,13-05-2026 18:00,13-05-2026 18:30,30,Medium,BBQ Chicken,Medium,UPI,TRUE,FALSE,May,Online
ORD951,Little Caesars,14-05-2026 19:15,14-05-2026 19:45,30,XL,Cheese Burst,High,Card,TRUE,FALSE,May,Online
ORD952,Marco's Pizza,15-05-2026 20:30,15-05-2026 21:00,30,Medium,Margarita,Medium,Cash,TRUE,FALSE,May,Offline
ORD953,Domino's,16-05-2026 19:00,16-05-2026 19:30,30,Large,Sicilian,Medium,UPI,TRUE,TRUE,May,Online
ORD954,Pizza Hut,17-05-2026 20:15,17-05-2026 20:45,30,Medium,Veg,Low,Wallet,TRUE,TRUE,May,Online
ORD955,Papa John's,18-05-2026 18:30,18-05-2026 19:00,30,Medium,BBQ Chicken,Medium,Card,TRUE,FALSE,May,Online
ORD956,Little Caesars,19-05-2026 19:45,19-05-2026 20:15,30,XL,Cheese Burst,High,UPI,TRUE,FALSE,May,Online
ORD957,Marco's Pizza,20-05-2026 20:00,20-05-2026 20:30,30,Medium,Margarita,Medium,Cash,TRUE,FALSE,May,Offline
ORD958,Domino's,21-05-2026 19:15,21-05-2026 19:45,30,Large,Sicilian,Medium,UPI,TRUE,FALSE,May,Online
ORD959,Pizza Hut,22-05-2026 20:30,22-05-2026 21:00,30,Medium,Veg,Low,Wallet,TRUE,FALSE,May,Online
ORD960,Papa John's,23-05-2026 18:00,23-05-2026 18:30,30,Medium,BBQ Chicken,Medium,UPI,TRUE,TRUE,May,Online
ORD961,Little Caesars,24-05-2026 19:15,24-05-2026 19:45,30,XL,Cheese Burst,High,Card,TRUE,TRUE,May,Online
ORD962,Marco's Pizza,25-05-2026 20:30,25-05-2026 21:00,30,Medium,Margarita,Medium,Cash,TRUE,FALSE,May,Offline
ORD963,Domino's,26-05-2026 19:00,26-05-2026 19:30,30,Large,Sicilian,Medium,UPI,TRUE,FALSE,May,Online
ORD964,Pizza Hut,27-05-2026 20:15,27-05-2026 20:45,30,Medium,Veg,Low,Wallet,TRUE,FALSE,May,Online
ORD965,Papa John's,28-05-2026 18:30,28-05-2026 19:00,30,Medium,BBQ Chicken,Medium,Card,TRUE,FALSE,May,Online
ORD966,Little Caesars,29-05-2026 19:45,29-05-2026 20:15,30,XL,Cheese Burst,High,UPI,TRUE,FALSE,May,Online
ORD967,Marco's Pizza,30-05-2026 20:00,30-05-2026 20:30,30,Medium,Margarita,Medium,Cash,TRUE,TRUE,May,Offline
ORD968,Domino's,31-05-2026 19:15,31-05-2026 19:45,30,Large,Sicilian,Medium,UPI,TRUE,TRUE,May,Online
ORD969,Pizza Hut,01-06-2026 20:30,01-06-2026 21:00,30,Medium,Veg,Low,Wallet,TRUE,FALSE,June,Online
ORD970,Papa John's,02-06-2026 18:00,02-06-2026 18:30,30,Medium,BBQ Chicken,Medium,UPI,TRUE,FALSE,June,Online
ORD971,Little Caesars,03-06-2026 19:15,03-06-2026 19:45,30,XL,Cheese Burst,High,Card,TRUE,FALSE,June,Online
ORD972,Marco's Pizza,04-06-2026 20:30,04-06-2026 21:00,30,Medium,Margarita,Medium,Cash,TRUE,FALSE,June,Offline
ORD973,Domino's,05-06-2026 19:00,05-06-2026 19:30,30,Large,Sicilian,Medium,UPI,TRUE,FALSE,June,Online
ORD974,Pizza Hut,06-06-2026 20:15,06-06-2026 20:45,30,Medium,Veg,Low,Wallet,TRUE,TRUE,June,Online
ORD975,Papa John's,07-06-2026 18:30,07-06-2026 19:00,30,Medium,BBQ Chicken,Medium,Card,TRUE,TRUE,June,Online
ORD976,Little Caesars,08-06-2026 19:45,08-06-2026 20:15,30,XL,Cheese Burst,High,UPI,TRUE,FALSE,June,Online
ORD977,Marco's Pizza,09-06-2026 20:00,09-06-2026 20:30,30,Medium,Margarita,Medium,Cash,TRUE,FALSE,June,Offline
ORD978,Papa John's,10-06-2026 18:00,10-06-2026 18:30,30,Medium,BBQ Chicken,Medium,UPI,TRUE,FALSE,June,Online
ORD979,Little Caesars,11-06-2026 19:15,11-06-2026 19:45,30,XL,Cheese Burst,High,Card,TRUE,FALSE,June,Online
ORD980,Marco's Pizza,12-06-2026 20:30,12-06-2026 21:00,30,Medium,Margarita,Medium,Cash,TRUE,FALSE,June,Offline
ORD981,Domino's,13-06-2026 19:00,13-06-2026 19:30,30,Large,Sicilian,Medium,UPI,TRUE,TRUE,June,Online
ORD982,Pizza Hut,14-06-2026 20:15,14-06-2026 20:45,30,Medium,Veg,Low,Wallet,TRUE,TRUE,June,Online
ORD983,Papa John's,15-06-2026 18:30,15-06-2026 19:00,30,Medium,BBQ Chicken,Medium,Card,TRUE,FALSE,June,Online
ORD984,Little Caesars,16-06-2026 19:45,16-06-2026 20:15,30,XL,Cheese Burst,High,UPI,TRUE,FALSE,June,Online
ORD985,Marco's Pizza,17-06-2026 20:00,17-06-2026 20:30,30,Medium,Margarita,Medium,Cash,TRUE,FALSE,June,Offline
ORD986,Domino's,18-06-2026 19:15,18-06-2026 19:45,30,Large,Sicilian,Medium,UPI,TRUE,FALSE,June,Online
ORD987,Pizza Hut,19-06-2026 20:30,19-06-2026 21:00,30,Medium,Veg,Low,Wallet,TRUE,FALSE,June,Online
ORD988,Papa John's,20-06-2026 18:00,20-06-2026 18:30,30,Medium,BBQ Chicken,Medium,UPI,TRUE,TRUE,June,Online
ORD989,Little Caesars,21-06-2026 19:15,21-06-2026 19:45,30,XL,Cheese Burst,High,Card,TRUE,TRUE,June,Online
ORD990,Marco's Pizza,22-06-2026 20:30,22-06-2026 21:00,30,Medium,Margarita,Medium,Cash,TRUE,FALSE,June,Offline
ORD991,Domino's,23-06-2026 19:00,23-06-2026 19:30,30,Large,Sicilian,Medium,UPI,TRUE,FALSE,June,Online
ORD992,Pizza Hut,24-06-2026 20:15,24-06-2026 20:45,30,Medium,Veg,Low,Wallet,TRUE,FALSE,June,Online
ORD993,Papa John's,25-06-2026 18:30,25-06-2026 19:00,30,Medium,BBQ Chicken,Medium,Card,TRUE,FALSE,June,Online
ORD994,Little Caesars,26-06-2026 19:45,26-06-2026 20:15,30,XL,Cheese Burst,High,UPI,TRUE,FALSE,June,Online
ORD995,Marco's Pizza,27-06-2026 20:00,27-06-2026 20:30,30,Medium,Margarita,Medium,Cash,TRUE,TRUE,June,Offline
ORD996,Domino's,28-06-2026 19:15,28-06-2026 19:45,30,Large,Sicilian,Medium,UPI,TRUE,TRUE,June,Online
ORD997,Pizza Hut,29-06-2026 20:30,29-06-2026 21:00,30,Medium,Veg,Low,Wallet,TRUE,FALSE,June,Online
ORD998,Papa John's,30-06-2026 18:00,30-06-2026 18:30,30,Medium,BBQ Chicken,Medium,UPI,TRUE,FALSE,June,Online
ORD999,Little Caesars,01-07-2026 19:15,01-07-2026 19:45,30,XL,Cheese Burst,High,Card,TRUE,FALSE,July,Online
ORD1000,Marco's Pizza,02-07-2026 20:30,02-07-2026 21:00,30,Medium,Margarita,Medium,Cash,TRUE,FALSE,July,Offline
ORD1001,Domino's,03-07-2026 19:00,03-07-2026 19:30,30,Large,Sicilian,Medium,UPI,TRUE,FALSE,July,Online
ORD1002,Pizza Hut,04-07-2026 20:15,04-07-2026 20:45,30,Medium,Veg,Low,Wallet,TRUE,TRUE,July,Online
ORD1003,Papa John's,05-07-2026 18:30,05-07-2026 19:00,30,Medium,BBQ Chicken,Medium,Card,TRUE,TRUE,July,Online
ORD1004,Little Caesars,06-07-2026 19:45,06-07-2026 20:15,30,XL,Cheese Burst,High,UPI,TRUE,FALSE,July,Online
ORD1005,Marco's Pizza,07-07-2026 20:00,07-07-2026 20:30,30,Medium,Margarita,Medium,UPI,TRUE,FALSE,July,Online
